ID;TITULAR;RUC;TITULO_PROYECTO;UNIDAD_PROYECTO;TIPO;ACTIVIDAD;FECHA_INICIO;ESTADO;DESCRIPCION;LONGITUD;LATITUD;RESOLUCION;LABEL;
1285;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DEL SERVICIO DE PROTECCI‡N CONTRA INUNDACIONES EN LA QUEBRADA SAN IDELFONSO, EN LOS DISTRITOS DE EL PORVENIR, TRUJILLO Y VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD;SIN UNIDAD;IGAPRO;Agricultura;29/05/2022;Aprobado;SIN DESCRIPCION;-78.97361703;-8.02890098;RD N¯ 00142-2022-SENACE-PE/DEIN;null;
1425;MUNICIPALIDAD DISTRITAL DE ANCHIHUAY;20574738866;CREACI‡N CAMINO VECINAL BUENA GANA - MARAYNIYOQ, DISTRITO DE ANCHIHUAY %u2013 LA MAR - AYACUCHO;CREACI‡N CAMINO VECINAL BUENA GANA - MARAYNIYOQ, DISTRITO DE ANCHIHUAY %u2013 LA MAR - AYACUCHO;Clasificaci¢n;Transportes;10/07/2019;Aprobado;SIN DESCRIPCION;-73.60211956;-12.90625629;RD N¯ 00181-2019-SENACE-PE/DEIN;null;
1426;MINSUR S.A.;20100136741;INFORME TêCNICO SUSTENTATORIO MODIFICACIONES EN EL DEPOSITO DE RELAVES B3 Y EN LA PLANTA DE TRATAMIENTO DE AGUA POTABLE;U.M. SAN RAFAEL;ITS;Miner°a;2/07/2016;Aprobado;SIN DESCRIPCION;-70.3237;-14.2258;RD N¯ 055-2016-SENACE/DCA;null;
1428;ENERGêTICA MONZ‡N S.A.C.;20566087457;L÷NEA DE TRANSMISI‡N 138 KV S.E. AYANUNGA - S.E. AMPLIACI‡N 8 DE AGOSTO;L.T. AYANUNGA-AMPLIACION;Clasificaci¢n;Electricidad;8/03/2017;Aprobado;SIN DESCRIPCION;-76.4582175;-9.31037971;RD N¯ 134-2017-SENACE/DCA;null;
1429;CONCESIONARIA IIRSA NORTE S.A.;20511004251;OBRA ACCESORIA EN EL SECTOR KM 581+039 %u2013 KM 581+409 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 2: TARAPOTO %u2013 RIOJA.;OBRA ACCESORIA EN EL SECTOR KM 581+039 %u2013 KM 581+409 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 2: TARAPOTO %u2013 RIOJA.;ITS;Transportes;20/02/2019;Aprobado;SIN DESCRIPCION;-76.84167805;-6.12385326;RD N¯ 00114-2019-SENACE-PE/DEIN;null;
1054;ANDEAN POWER S.A.C.;20503684242;L÷NEA DE TRANSMISI‡N 60 KV TRAMO V-10 HACIA S.E. CARHUAC;L.T. CARHUAC;Clasificaci¢n;Electricidad;25/04/2016;Aprobado;SIN DESCRIPCION;-76.5035;-11.6613;RD N¯ 049-2016-SENACE/DCA;null;
1055;UPLAND OIL AND GAS LLC SUCURSAL DEL PERÈ;20516244161;REUBICACI‡N DE PLATAFORMAS D PERFORACI‡N D 02 POZOS EXPLORATORIOS Y 19 POZOS CONFIRMATORIOS DEL EIA DE PERFORACI‡N DE 36 POZOS EN LA FASE DE EXPLORACI‡N(6 EXPLORATORIOS Y 30 CONFIRMATORIOS)-LOTE X;LOTE XXIII;ITS;Hidrocarburos;30/04/2018;Aprobado;SIN DESCRIPCION;-80.631;-3.7036;RD N¯ 103-2018-SENACE-JEF/DEAR;null;
1056;AUTOPISTA DEL NORTE S.A.C.;20520929658;ITS PARA %u201CINCORPORAR EL DEP‡SITO DE MATERIAL EXCEDENTE (DME) LA LµMPARA KM 377+300 MD Y EL DEP‡SITO DE MATERIAL EXCEDENTE (DME) R÷O CASMA KM 379+500 MI%u201D, DEL PROYECTO MEIA %u201CSEGUNDA CALZADA RED VIAL N¯ 4 PATIVILCA %u2013 DV. SALAVERRY%u201D;SIN UNIDAD;ITS;Transportes;15/12/2017;Aprobado;SIN DESCRIPCION;-78.32465574;-9.46633917;RD N¯ 057-2018-SENACE-JEF/DEIN;null;
1057;SHAHUINDO S.A.C.;20505792042;"PROYECTO: ACTUALIZACI‡N DEL ESTUDIO DEFINITIVO DE INGENIER÷A PARA EL PUENTE CHUQUIBAMBA Y ACCESOS""""";SIN UNIDAD;Clasificaci¢n;Transportes;16/06/2017;Aprobado;SIN DESCRIPCION;-78.14029134;-7.60848716;RD N¯ 320-2017-SENACE/DCA;null;
759;SAPET DEVELOPMENT PERÈ INC., SUCURSAL DEL PERÈ;20168702346;MODIFICACI‡N DE UBICACI‡N DE DIECIOCHO (18) POZOS DE DESARROLLO EN EL LOTE VII/VI;LOTE VII/VI;ITS;Hidrocarburos;8/06/2017;Aprobado;SIN DESCRIPCION;-81.21173445;-4.52022958;RD N¯ 200-2017-SENACE/DCA;null;
760;COMPA•IA MINERA CHUNGAR S.A.C.;20514608041;PLAN DE PARTICIPACI‡N CIUDADANA (CON TUPA) - M-CLS-NT-00044-2019 - PLAN DE PARTICIPACI‡N CIUDADANA PREVIO A LA PRESENTACI‡N DE LA MEIA-D ANIMON;ANIMON;PPC;Miner°a;25/08/2020;Aprobado;SIN DESCRIPCION;-70.39899865;-13.15209764;RD N¯ 140-2020-SENACE-PE/DEAR;null;
761;MUNICIPALIDAD DISTRITAL SAN ISIDRO DE MAINO;20168006862;CREACI‡N DE LA V÷A VECINAL EN LOS TRAMOS HISHMISHTRANCA %u2013 PUMAHUASI, HISHMISHTRANCA %u2013 TIOPUCRO, CORRAL %u2013 SAHUAL, DISTRITO DE SAN ISIDRO DEL MAINO, PROVINCIA CHACHAPOYAS, REGI‡N AMAZONAS;CREACI‡N DE LA V÷A VECINAL EN LOS TRAMOS HISHMISHTRANCA %u2013 PUMAHUASI, HISHMISHTRANCA %u2013 TIOPUCRO, CORRAL %u2013 SAHUAL, DISTRITO DE SAN ISIDRO DEL MAINO, PROVINCIA CHACHAPOYAS, REGI‡N AMAZONAS;Clasificaci¢n;Transportes;29/04/2019;Aprobado;SIN DESCRIPCION;-77.86909847;-6.32619989;RD N¯ 00122-2019-SENACE-PE/DEIN;null;
762;COMPA•÷A MINERA ANTAPACCAY S.A.;20114915026;MEIA DEL PROYECTO ANTAPACCAY EXPANSI‡N TINTAYA INTEGRACI‡N COROCCOHUAYCO;U.M. ANTAPACCAY;MEIA-d;Miner°a;27/04/2018;Aprobado;SIN DESCRIPCION;-71.2618;-14.9546;RD N¯ 00196-2019-SENACE-PE/DEAR;null;
764;MUNICIPALIDAD DISTRITAL DE MEGANTONI;20601625017;CONSTRUCCI‡N DEL CAMINO VECINAL DEL SECTOR VISTA ALEGRE MISHAHUA HACIA ALTO MISHAHUA, DEL DISTRITO DE MEGANTONI, LA CONVENCI‡N - CUSCO;CONSTRUCCI‡N DEL CAMINO VECINAL DEL SECTOR VISTA ALEGRE MISHAHUA HACIA ALTO MISHAHUA, DEL DISTRITO DE MEGANTONI, LA CONVENCI‡N - CUSCO;Clasificaci¢n;Transportes;21/11/2019;Aprobado;SIN DESCRIPCION;-72.96531854;-11.30276426;RD N¯ 074-2020-SENACE-PE;null;
856;MINSUR S.A.;20100136741;REAPROVECHAMIENTO DE RELAVES DE LA UNIDAD MINERA SAN RAFAEL;U.M. SAN RAFAEL;MEIA-d;Miner°a;14/09/2016;Aprobado;SIN DESCRIPCION;-70.3254;-14.2296;RD N¯ 095-2017-SENACE-DCA;null;
858;GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA DEL GOBIERNO REGIONAL DE PIURA;20315880069;"PROYECTO DE INVERSI‡N PÈBLICA MEJORAMIENTO Y CONSTRUCCI‡N CARRETERA EL GUINEO - CHIVATOS, DISTRITO DE SUYO - AYABACA -PIURA""""";SIN UNIDAD;Clasificaci¢n;Transportes;31/05/2017;Aprobado;SIN DESCRIPCION;-80.13431348;-4.51346691;RD N¯ 034-2017-SENACE- JEF/DEIN;null;
859;TREVALI PERÈ S.A.C.;20516488973;SEGUNDO INFORME TêCNICO SUSTENTATORIO (ITS) DE LA UNIDAD MINERA SANTANDER;SANTANDER;ITS;Miner°a;2/02/2021;Aprobado;SIN DESCRIPCION;-76.52423823;-11.18433573;"RD N¯ 051-2021-SENACE-PE/DEAR";null;
861;COMPAN÷A MINERA ARES S.A.C.;20192779333;TERCER ITS DE LA 2DA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA U.O. PALLANCATA;PALLANCATA;ITS;Miner°a;7/12/2018;Aprobado;SIN DESCRIPCION;-73.17972761;-14.72682934;RD N¯ 010-2019-SENACE-PE/DEAR;null;
862;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS DE LAS INSTALACIONES AUXILIARES PARA EL MANTENIMIENTO DEL TRAMO N¯6: PIURA - PAITA, DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE;INSTALACIONES AUXILIARES PARA EL MANTENIMIENTO DEL TRAMO N¯6: PIURA - PAITA, DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE;ITS;Transportes;18/07/2019;Aprobado;SIN DESCRIPCION;-80.75123974;-5.15656882;RD N¯ 00155-2019-SENACE-PE/DEIN;null;
883;COMPA•÷A DE MINAS BUENAVENTURA S.A.A.;20100079501;PRIMER ITS DE LA MEIA DE LA UEA UCHUCCHACUA;U.M. UCHUCCHACUA;ITS;Miner°a;10/02/2017;Aprobado;SIN DESCRIPCION;-76.68099049;-10.62593988;RD N¯ 077-2017-SENACE/DCA;null;
954;MUNICIPALIDAD DISTRITAL DE MORROPE;20198667260;MEJORAMIENTO DEL CAMINO VECINAL, MORROPE, PEDREGAL, LAS MERCEDES, HUACA DE BARRO, LAS PAMPAS, LAGARTERA, BARRIO NUEVO. DISTRITO DE MORROPE - LAMBAYEQUE - LAMBAYEQUE;SIN UNIDAD;Clasificaci¢n;Transportes;3/01/2017;Aprobado;SIN DESCRIPCION;-79.97486426;-79.97486426;RD N¯ 116-2017-SENACE/DCA;null;
956;CEPSA PERUANA S.A.C.;20516908930;MODIFICACI‡N DE COMPONENTES Y ACTIVIDADES DEL PROYECTO DE PERFORACI‡N EXPLORATORIA DEL POZO SAN ALEJANDRO 2X;LOTE 131;ITS;Hidrocarburos;5/04/2017;Aprobado;SIN DESCRIPCION;-75.10423389;-8.83863417;RD N¯ 173-2017-SENACE/DCA;null;
957;CONSORCIO TRANSMANTARO S.A.;20383316473;L÷NEA DE DISTRIBUCI‡N EN10KV VILLA AZUL - S.E. COLCABAMBA;S.E. MATARO;ITS;Electricidad;31/01/2017;Aprobado;SIN DESCRIPCION;-74.64658938;-12.37538878;RD N¯ 047-2017-SENACE/DCA;null;
1060;COMPA•IA DE MINAS BUENAVENTURA S.A.A.;20100079501;TERCER INFORME TêCNICO SUSTENTATORIO DE LA U.E.A. JULCANI;U.E.A. JULCANI;ITS;Miner°a;26/04/2019;Aprobado;SIN DESCRIPCION;-74.80457437;-12.94399997;RD N¯ 095-2019-SENACE-PE/DEAR;null;
1062;AEROPUERTOS DEL PERU S.A.;20514513172;PPC DEL EIA DETALLADO PARA EL PROYECTO %u201CMEJORAMIENTO DEL SERVICIO AEROPORTUARIO DE LA REGI‡N LAMBAYEQUE MEDIANTE LA MODERNIZACI‡N DEL AEROPUERTO INTERNACIONAL CAPITµN FAP JOSê ABELARDO QUI•ONES GONZµLES DE CHICLAYO%u201D;SIN UNIDAD;PPC;Transportes;15/03/2021;Aprobado;SIN DESCRIPCION;-79.82734978;-79.82734978;RD N¯ 00071-2021-SENACE-PE/DEIN;null;
1063;PETR‡LEOS DEL PERÈ PETROPERÈ S.A.;20100128218;PPC DE LA MODIFICACI‡N DEL EIA DEL %u201CPROYECTO ODERNIZACI‡N REFINER÷A TALARA - PROYECTO CONSTRUCCI‡N E INSTALACI‡N DE LA L÷NEA DE TRANSMISI‡N ELêCTRICA DESDE LA SUBESTACI‡N PARI•AS HASTA LA REFINER÷A TALARA%u201D;SIN UNIDAD;PPC;Hidrocarburos;9/05/2018;Aprobado;SIN DESCRIPCION;-81.22969648;-4.59001059;RD N¯ 070-2018-SENACE-JEF/DEAR;null;
1064;ARIANA OPERACIONES MINERAS S.A.C.;20543905306;SEGUNDO ITS UNIDAD MINERA ARIANA;SIN UNIDAD;ITS;Miner°a;21/11/2019;Aprobado;SIN DESCRIPCION;-76.32123846;-11.49626839;RDN¯0041 -2020-SENACE-PE/DEAR;null;
765;INNOVA AMBIENTAL S.A.;20302891452;INFORME TECNICO SUSTENTATORIO DEL RELLENO SANITARIO CUMBRE;RELLENO SANITARIO CUMBRE;ITS;Residuos S¢lidos;9/11/2022;Aprobado;SIN DESCRIPCION;-79.03521741;-7.94229141;;null;
766;GOBIERNO REGIONAL DE PASCO;20489252270;EVAP DEL PROYECTO MEJORAMIENTO DE LA CARRETERA DEL CENTRO POBLADO DE PARIAMARCA %u2013 YANACACHI %u2013 NUEVA AURORA, DISTRITO DE TICLACAYAN %u2013 PASCO %u2013 PASCO;MEJORAMIENTO DE LA CARRETERA DEL CENTRO POBLADO DE PARIAMARCA %u2013 YANACACHI %u2013 NUEVA AURORA, DISTRITO DE TICLACAYAN %u2013 PASCO %u2013 PASCO;Clasificaci¢n;Transportes;6/11/2018;Aprobado;SIN DESCRIPCION;-76.15976918;-10.64982749;RD N¯ 00099-2019-SENACE-PE/DEIN ;null;
769;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS DEP‡SITO DE MATERIAL EXCEDENTE KM 154 +000 LD, TRAMO 4 OLMOS - CORRAL QUEMADO (DISTRITO DE CALLAYUC, PROVINCIA DE CUTERVO, REGI‡N CAJAMARCA);CORREDOR VIAL AMAZONAS NORTE;ITS;Transportes;25/07/2018;Aprobado;SIN DESCRIPCION;-78.85800693;-6.00821737;RD N¯ 00050-2018-SENACE-PE/DEIN;null;
770;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;MEJORAMIENTO A NIVEL DE AUTOPISTA Y/O PAR VIAL, MATARANI %u2013 EMP. PE -1S;MEJORAMIENTO A NIVEL DE AUTOPISTA Y/O PAR VIAL, MATARANI %u2013 EMP. PE -1S;Clasificaci¢n;Transportes;27/02/2019;Aprobado;SIN DESCRIPCION;-71.87181486;-16.62430383;RD N¯ 00134-2019-SENACE-PE/DEIN;null;
864;CONSORCIO TRANSMANTARO S.A.;20383316473;INFORME TêCNICO SUSTENTATORIO N¯ 3 PARA EL PROYECTO %u201CENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS%u201D %u2013 ITS N¯ 3 %u2013 COYA.;ENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS;ITS;Electricidad;30/07/2021;Aprobado;SIN DESCRIPCION;-74.84604225;-12.06818581;RD N¯ 00166-2021-SENACE-PE/DEIN;null;
867;LUZ DEL SUR S.A.A.;20331898008;EVAP DEL PROYECTO NUEVA SET SAN MIGUEL Y L÷NEAS ASOCIADAS.;SIN UNIDAD;Clasificaci¢n;Electricidad;16/04/2018;Aprobado;SIN DESCRIPCION;-76.86430774;-11.97240524;RD N¯ 00107-2018-SENACE-JEF/DEIN;null;
868;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS PARA LAS OBRAS ACCESORIAS EN LOS SECTORES KM 487+850 %u2013 KM 487+950 Y KM 506+080 %u2013 KM 506+190 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 2: TARAPOTO - RIOJA;INFORME TêCNICO SUSTENTATORIO PARA LAS OBRAS ACCESORIAS EN LOS SECTORES KM 487+850 %u2013 KM 487+950 Y KM 506+080 %u2013 KM 506+190 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO 2: TARAPOTO - RIOJA;ITS;Transportes;30/04/2019;Aprobado;SIN DESCRIPCION;-77.01973776;-6.04602129;RD N¯ 00100-2019-SENACE-PE/DEIN ;null;
961;GOLD FIELDS LA CIMA S.A.;20507828915;CUARTO ITS DE LA UM CERRO CORONA;U.M. CERRO CORONA;ITS;Miner°a;18/06/2018;Aprobado;SIN DESCRIPCION;-78.6297;-6.7658;RD N¯ 109-2018-SENACE-JEF/DEAR;null;
962;PLUSPETROL PERÈ CORPORATION S.A.;20304177552;INFORME TêCNICO SUSTENTATORIO PARA LA REUBICACI‡N A LA LOCACI‡N MALVINAS DEL POZO 1 PROYECTADO EN LA LOCACI‡N KIMARO OSTE DEL LOTE 88;LOTE 88;ITS;Hidrocarburos;6/12/2018;Aprobado;SIN DESCRIPCION;-72.88;-11.8096;RD N¯ 00042-2019-SENACE-PE/DEAR;null;
964;MARCOBRE S.A.C.;20508972734;PRIMER ITS AL EIA DEL PROYECTO MINA JUSTA;MINA JUSTA;ITS;Miner°a;26/09/2016;Aprobado;SIN DESCRIPCION;-75.0756;-15.1505;RD N¯ 102-2016-SENACE-DCA;null;
1067;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS MODIFICACI‡N DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, PARA LA AMPLIACI‡N DE TRES µREAS AUXILIARES (DMEÔS): TRAMO N¯ 3 DV. CORRAL QUEMADO - RIOJA (AMPLIACI‡N DEL DME KM 198+855 LI Y AMPLIACI‡N DEL DME KM 293+550 LD) Y TRAMO N¯4 DV. OLMOS - C;SIN UNIDAD;ITS;Transportes;26/06/2017;Aprobado;SIN DESCRIPCION;-79.61749765;-79.61749765;RD N¯ 030-2017-SENACE- JEF/DEIN;null;
1068;OLYMPIC PERU INC SUCURSAL DEL PERU;20305875539;INFORME TECNICO SUSTENTATORIO PROYECTO DE AMPLIACI‡N PARA LA INSTALACI‡N DE LA ESTACI‡N DE FISCALIZACI‡N OLYMPIC 01 (EFO-01), LOTE XIII-B;LOTE XIII-B;ITS;Hidrocarburos;11/08/2021;Aprobado;SIN DESCRIPCION;-81.06760443;-5.253305;RD N¯ 00136-2021-SENACE-PE/DEAR;null;
771;LIMA AIRPORT PARTNERS S.R.L.;20501577252;SEGUNDA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DEL AEROPUERTO INTERNACIONAL JORGE CHµVEZ;INFRAESTRUCTURA AEROPORTUARIA;MEIA-d;Transportes;21/12/2021;Aprobado;SIN DESCRIPCION;-77.11944211;-12.02151859;RD N¯ 00167-2022-SENACE-PE/DEIN;null;
772;VOLCAN COMPA•÷A MINERA S.A.A.;20383045267;PRIMER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA TICLIO;U.M. TICLIO;ITS;Miner°a;9/01/2019;Aprobado;SIN DESCRIPCION;-76.17609795;-11.59769712;RD N¯ 045-2019-SENACE-PE/DEAR;null;
774;NATUCULTURA S.A.;20451871286;FUNDO MATSUBARA III Y SALAS DE LA EMPRESA NATUCULTURA S.A.;NATUCULTURA;Clasificaci¢n;Agricultura;28/06/2019;Aprobado;SIN DESCRIPCION;-76.3819833;-13.00621581;RD N¯ 00192-2019-SENACE-PE/DEAR;null;
775;CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.;20511125040;ITS DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 202+640 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ - BRASIL, TRAMO N¯ 2: URCOS %u2013 PUENTE INAMBARI.;PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ - BRASIL, TRAMO N¯ 2: URCOS %u2013 PUENTE INAMBARI;ITS;Transportes;19/03/2021;Aprobado;SIN DESCRIPCION;-70.67779566;-13.20281872;RD N¯ 00107-2021-SENACE-PE/DEIN;null;
869;PROYECTO ESPECIAL TAMBO CCARACOCHA-PETACC;20278885420;PPC DEL EIA-D DEL PROYECTO %u201CCONTROL DE DESBORDES E INUNDACIONES DEL R÷O ICA Y QUEBRADA CANSAS/CHANCHAJALLA%u201D;SIN UNIDAD;PPC;Agricultura;17/01/2018;Aprobado;SIN DESCRIPCION;-75.70312809;-75.70312809;RD N¯ 041-2018-SENACE-JEF/DEIN;null;
870;HYDRO GLOBAL PERÈ S.A.C.;20600538251;PPC DEL PROYECTO %u201CL÷NEA DE TRANSMISI‡N PARA LA CONEXI‡N DE LA CENTRAL HIDROELêCTRICA SAN GABµN III AL SEIN%u201D;SIN UNIDAD;PPC;Electricidad;2/03/2018;Aprobado;SIN DESCRIPCION;-70.58707824;-70.58707824;RD N¯ 00068-2018-SENACE-JEF/DEIN;null;
871;CONSORCIO TRANSMANTARO S.A.;20383316473;PPC PARA EL PROYECTO %u201CENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS%u201D;SIN UNIDAD;PPC;Electricidad;24/05/2018;Aprobado;SIN DESCRIPCION;-75.75437336;-75.75437336;RD N¯ 00109-2018-SENACE-JEF/DEIN;null;
872;CONSORCIO TRANSMANTARO S.A.;20383316473;PPC PARA EL PROYECTO %u201CENLACE 500 KV NUEVA YANANGO - NUEVA HUµNUCO Y SUBESTACIONES ASOCIADAS%u201D;SIN UNIDAD;PPC;Electricidad;24/05/2018;Aprobado;SIN DESCRIPCION;-75.69486078;-75.69486078;RD N¯ 00114-2018-SENACE-JEF/DEIN;null;
873;MUNICIPALIDAD DISTRITAL DE OCOBAMBA;20277520126;CREACI‡N DEL CAMINO VECINAL ENTRE LAS COMUNIDADES DE YANAMAYO -TASTAYOC DEL DISTRITO DE OCOBAMBA - PROVINCIA DE LA CONVENCI‡N - DEPARTAMENTO DE CUSCO;CREACI‡N DEL CAMINO VECINAL YANAMAYO-TASTAYOC;Clasificaci¢n;Transportes;8/09/2022;Aprobado;SIN DESCRIPCION;-72.25455027;-13.09667386;RD N¯ 00063-2023-SENACE-PE/DEIN;null;
968;PETROLERA MONTERRICO S.A.;20338598301;CONSTRUCCI‡N DE FCILIDADES EN LAS BATER÷AS DE PRODUCCI‡N LOTES II - XV;LOTE II Y XV;ITS;Hidrocarburos;30/01/2020;Aprobado;SIN DESCRIPCION;-81.14102191;-4.4135315;RD N¯ 082-2020-SENACE-PE;null;
970;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE %u2013 UNI‡N PROGRESO KM 354+700, DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ BRASIL, TRAMO N¯3 PUENTE INA*;PLANTA DE TRATAMIENTO DE AGUA RESIDUAL EN LA UNIDAD INTEGRADA DE PEAJE Y PESAJE %u2013 UNI‡N PROGRESO KM 354+700, DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ BRASIL, TRAMO N¯3 PUENTE INAMBARI - I•APARI;ITS;Transportes;31/10/2019;Aprobado;SIN DESCRIPCION;-69.77593959;-12.88156875;RD N¯ 00020-2020-SENACE-PE/DEIN;null;
971;EMPRESA ADMINISTRADORA CERRO S.A.C.;20538848060;PRIMERA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DE LA UNIDAD MINERA CERRO DE PASCO;CERRO DE PASCO;Clasificaci¢n;Miner°a;2/07/2021;Aprobado;SIN DESCRIPCION;-76.259628;-10.678518;RD N¯ 00145-2021-SENACE-PE/DEAR;null;
973;TREVALI PERÈ S.A.C.;20516488973;SEGUNDA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DETALLADO DEL PROYECTO DE EXPLOTACI‡N DE MINA SANTANDER;SANTANDER;PPC;Miner°a;19/10/2022;Aprobado;SIN DESCRIPCION;-76.51885858;-11.19502136;RD N¯ 00047-2023-SENACE-PE/DEAR;null;
1074;PETR‡LEOS DEL PERÈ %u2013 PETROPERÈ S.A.;20100128218;MEJORAS DEL SISTEMA DE RESPUESTA CONTRAINCENDIOS DEL PROYECTO MODERNIZACI‡N REFINER÷A TALARA;REFINERIA TALARA;ITS;Hidrocarburos;15/01/2019;Aprobado;SIN DESCRIPCION;-81.27550981;-4.58726144;RD N¯ 00059-2019-SENACE-PE/DEAR;null;
777;LA ARENA S.A.;20205467603;ITS III MODIFICACI‡N DEL EIA DEL PROYECTO LA ARENA;U.M. LA ARENA;ITS;Miner°a;29/12/2017;Aprobado;SIN DESCRIPCION;-78.13050296;-7.89209965;RD N¯ 023-2018-SENACE-JEF/DEAR;null;
778;CEPSA PERUANA S.A.C.;20516908930;DESARROLLO E INSTALACIONES DE PRODUCCI‡N DEL LOTE 131;LOTE 131;EIA-d;Hidrocarburos;27/09/2016;Aprobado;SIN DESCRIPCION;-75.0759;-8.9188;RD N¯ 108-2017-SENACE-DCA;null;
779;COMPA•÷A MINERA LAS CAMELIAS S.A.;20100171652;FLOR DE LOTO 2-B;SIN UNIDAD;Clasificaci¢n;Miner°a;30/10/2017;Aprobado;SIN DESCRIPCION;-76.14352313;-10.8261732;RD N¯ 067-2018-SENACE-JEF/DEAR;null;
780;GOLD FIELDS LA CIMA S.A.;20507828915;MEJORAS TECNOLOGICAS EN LA UNIDAD MINERA CERRO CORONA;U.M. CERRO CORONA;ITS;Miner°a;8/10/2016;Aprobado;SIN DESCRIPCION;-78.6297;-6.7658;RD N¯ 112-2016-SENACE/DCA;null;
781;BEAR CREEK MINING S.A.C.;20519387043;SEGUNDO ITS DEL PROYECTO CORANI;U.M. CORANI;ITS;Miner°a;27/09/2017;Aprobado;SIN DESCRIPCION;-70.70393365;-14.04168099;RD N¯ 340-2017-SENACE-DCA;null;
879;ICM PACHAPAQUI S.A.C.;20512208119;AFIANZAMIENTO H÷DRICO DE LA QUEBRADA DESAGöE PARA LA INCORPORACI‡N DE µREAS AGR÷COLAS EN LA COMUNIDAD CAMPESINA DE AQUIA;AFIANZAMIENTO H÷DRICO DE LA QUEBRADA DESAGöE PARA LA INCORPORACI‡N DE µREAS AGR÷COLAS EN LA COMUNIDAD CAMPESINA DE AQUIA;Clasificaci¢n;Agricultura;22/07/2019;Aprobado;SIN DESCRIPCION;-77.15682319;-9.90868177;RD N¯ 00032-2020-SENACE-PE/DEIN;null;
975;PAN AMERICAN SILVER HUAR‡N S.A.;20546191541;PROYECTO DE EVALUACI‡N DE POSIBLES RELAVES EN ZONAS DE CHOSICA;U.M. HUARON;ITS;Miner°a;16/09/2016;Aprobado;SIN DESCRIPCION;-76.41;-11.0101;RD N¯ 098-2016-SENACE/DCA;null;
977;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20511129975;INFORME TêCNICO SUSTENTATORIO PARA LOS ACOPIOS, ZONAS DE MEZCLA ASFµLTICA Y PLANTAS DE ASFALTO DEL KM 352+075 LD, KM 367+955 LD, KM 387+100 LI Y EL DEP‡SITO DE MATERIAL EXCEDENTE KM 383+378 LD, DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRA;CORREDOR VIAL INTEROCEµNICO SUR PERÈ %u2013 BRASIL TRAMO N¯ 3;ITS;Transportes;17/09/2021;Aprobado;SIN DESCRIPCION;-69.42232672;-12.69704872;RD N¯ 00197-2021-SENACE-PE/DEIN;null;
978;CONCESIONARIA IIRSA NORTE S.A.;20511004251;INFORME TêCNICO SUSTENTATORIO PARA LA AMPLIACI‡N DEL VOLUMEN DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 82+460 LD DEL CORREDOR VIAL AMAZONAS NORTE (IIRSA NORTE), TRAMO 04: CORRAL QUEMADO-OLMOS;TRAMO IV;ITS;Transportes;21/01/2022;Aprobado;SIN DESCRIPCION;-79.33803646;-5.87030658;RD N¯ 00068 -2022-SENACE-PE/DEIN;null;
